Crime Latitude,Crime Longitude,Borough,Crime Type,Severity,Time of Crime,Time of Suspect Apprehension,Apprehension Location
51.527589,-0.117693,Tower Hamlets,Violence and sexual offences,High,2024-05-14 20:25:00,2024-05-15 20:25:00,"(51.517747, -0.089459)"
51.490167,-0.113479,Tower Hamlets,Shoplifting,Low,2024-02-05 08:04:00,2024-02-07 04:04:00,"(51.49382, -0.119588)"
51.487313,-0.081545,Islington,Violence and sexual offences,High,2024-05-04 17:46:00,2024-05-05 22:46:00,"(51.505907, -0.070311)"
51.504545,-0.091073,Hackney,Drugs,Medium,2024-09-10 06:10:00,2024-09-10 21:10:00,"(51.504183, -0.098334)"
51.501138,-0.090951,Southwark,Public order,Medium,2024-10-16 09:19:00,2024-10-17 19:19:00,"(51.509094, -0.119189)"
51.516564,-0.072284,City of London,Theft,Low,2024-05-15 04:25:00,2024-05-16 19:25:00,"(51.527527, -0.11953)"
51.52727,-0.082434,Hackney,Robbery,High,2024-04-25 23:08:00,2024-04-26 07:08:00,"(51.494229, -0.117367)"
51.525663,-0.116098,Islington,Theft,Low,2024-07-07 03:25:00,2024-07-07 13:25:00,"(51.524237, -0.095641)"
51.52461,-0.111216,Southwark,Burglary,Medium,2024-01-15 07:36:00,2024-01-16 07:36:00,"(51.494679, -0.09928)"
51.492261,-0.101143,Camden,Shoplifting,Low,2024-05-19 14:57:00,2024-05-20 20:57:00,"(51.510877, -0.102284)"
51.515633,-0.097566,Tower Hamlets,Bicycle theft,Low,2024-09-15 13:02:00,2024-09-17 13:02:00,"(51.511091, -0.086905)"
51.528841,-0.079353,Camden,Theft,Low,2024-01-15 03:07:00,2024-01-16 16:07:00,"(51.512177, -0.080604)"
51.502438,-0.084306,Camden,Shoplifting,Low,2024-02-11 21:38:00,2024-02-12 07:38:00,"(51.506381, -0.113496)"
51.49944,-0.074684,Tower Hamlets,Burglary,Medium,2024-11-23 18:54:00,2024-11-23 19:54:00,"(51.51844, -0.091063)"
51.514259,-0.075412,Westminster,Bicycle theft,Low,2024-03-21 20:01:00,2024-03-22 01:01:00,"(51.512624, -0.109849)"
51.514175,-0.114838,Camden,Robbery,High,2024-10-11 04:15:00,2024-10-12 08:15:00,"(51.484209, -0.081724)"
51.520655,-0.089018,Southwark,Robbery,High,2024-01-14 13:44:00,2024-01-15 20:44:00,"(51.511697, -0.11181)"
51.507701,-0.096104,Southwark,Shoplifting,Low,2024-09-16 19:36:00,2024-09-16 23:36:00,"(51.508484, -0.0928)"
51.501203,-0.090632,Tower Hamlets,Burglary,Medium,2024-06-10 03:10:00,2024-06-10 07:10:00,"(51.521931, -0.073594)"
51.488474,-0.072589,Camden,Drugs,Medium,2024-12-27 14:20:00,2024-12-28 18:20:00,"(51.525719, -0.077194)"
51.491896,-0.098369,City of London,Drugs,Medium,2024-02-15 21:06:00,2024-02-17 14:06:00,"(51.525723, -0.083171)"
51.500177,-0.09118,Islington,Public order,Medium,2024-12-23 13:58:00,2024-12-25 06:58:00,"(51.491807, -0.074782)"
51.522152,-0.096267,Hackney,Robbery,High,2024-01-24 04:35:00,2024-01-24 14:35:00,"(51.518171, -0.08122)"
51.526502,-0.092914,Islington,Violence and sexual offences,High,2024-08-01 09:20:00,2024-08-01 13:20:00,"(51.48436, -0.075903)"
51.51691,-0.103356,Southwark,Burglary,Medium,2024-11-15 06:32:00,2024-11-17 06:32:00,"(51.508331, -0.119656)"
51.491825,-0.107463,Islington,Theft,Low,2024-05-24 05:40:00,2024-05-25 22:40:00,"(51.525065, -0.078122)"
51.510241,-0.080593,Tower Hamlets,Burglary,Medium,2024-09-12 09:11:00,2024-09-13 08:11:00,"(51.525214, -0.096594)"
51.507917,-0.081361,Southwark,Burglary,Medium,2024-10-19 02:49:00,2024-10-19 23:49:00,"(51.495241, -0.086946)"
51.499521,-0.09443,Southwark,Robbery,High,2024-10-12 10:34:00,2024-10-14 05:34:00,"(51.513475, -0.100582)"
51.517524,-0.101305,Camden,Burglary,Medium,2024-01-15 00:33:00,2024-01-15 08:33:00,"(51.50544, -0.11172)"
51.51435,-0.119258,Tower Hamlets,Violence and sexual offences,High,2024-11-24 11:01:00,2024-11-25 00:01:00,"(51.498367, -0.100064)"
51.506628,-0.070154,Camden,Bicycle theft,Low,2024-06-21 01:41:00,2024-06-22 13:41:00,"(51.511624, -0.108405)"
51.523896,-0.088008,Camden,Shoplifting,Low,2024-10-03 18:51:00,2024-10-03 21:51:00,"(51.502321, -0.092717)"
51.507856,-0.110975,Westminster,Bicycle theft,Low,2024-12-20 17:43:00,2024-12-21 09:43:00,"(51.507743, -0.07366)"
51.494603,-0.096326,City of London,Violence and sexual offences,High,2024-06-24 08:16:00,2024-06-25 10:16:00,"(51.502453, -0.083396)"
51.496562,-0.08728,Tower Hamlets,Shoplifting,Low,2024-09-18 04:03:00,2024-09-19 00:03:00,"(51.510469, -0.081624)"
51.49569,-0.093393,Southwark,Shoplifting,Low,2024-01-12 01:06:00,2024-01-12 14:06:00,"(51.502041, -0.098633)"
51.510018,-0.110338,Westminster,Burglary,Medium,2024-02-25 17:00:00,2024-02-26 21:00:00,"(51.49489, -0.074657)"
51.509495,-0.071882,City of London,Robbery,High,2024-12-12 13:16:00,2024-12-14 10:16:00,"(51.502322, -0.085411)"
51.493024,-0.090443,Hackney,Robbery,High,2024-07-28 21:54:00,2024-07-29 19:54:00,"(51.505917, -0.096679)"
51.484061,-0.117899,Southwark,Robbery,High,2024-10-09 12:26:00,2024-10-10 02:26:00,"(51.486026, -0.091002)"
51.527871,-0.107589,Islington,Violence and sexual offences,High,2024-12-03 08:59:00,2024-12-05 05:59:00,"(51.510829, -0.110068)"
51.521503,-0.118242,Camden,Violence and sexual offences,High,2024-01-28 12:34:00,2024-01-30 01:34:00,"(51.507586, -0.089788)"
51.497529,-0.076077,Camden,Bicycle theft,Low,2024-11-23 05:40:00,2024-11-24 14:40:00,"(51.528877, -0.087257)"
51.500025,-0.096292,Southwark,Violence and sexual offences,High,2024-06-25 12:58:00,2024-06-26 03:58:00,"(51.514057, -0.093991)"
51.48075,-0.115975,Tower Hamlets,Violence and sexual offences,High,2024-05-20 22:44:00,2024-05-21 15:44:00,"(51.512485, -0.0933)"
51.522371,-0.071668,Hackney,Burglary,Medium,2024-09-01 14:26:00,2024-09-02 00:26:00,"(51.52029, -0.116029)"
51.523132,-0.082136,Camden,Theft,Low,2024-09-10 16:03:00,2024-09-10 22:03:00,"(51.502672, -0.098519)"
51.499249,-0.08986,City of London,Drugs,Medium,2024-09-19 17:18:00,2024-09-19 22:18:00,"(51.527559, -0.10878)"
51.507279,-0.093876,City of London,Burglary,Medium,2024-04-01 05:40:00,2024-04-01 11:40:00,"(51.498968, -0.108286)"
51.486911,-0.102942,Tower Hamlets,Theft,Low,2024-04-22 22:11:00,2024-04-23 09:11:00,"(51.506441, -0.091239)"
51.508155,-0.084749,City of London,Violence and sexual offences,High,2024-02-18 15:58:00,2024-02-19 11:58:00,"(51.485808, -0.081967)"
51.483751,-0.11805,Southwark,Shoplifting,Low,2024-12-11 14:51:00,2024-12-12 15:51:00,"(51.513458, -0.080373)"
51.481622,-0.097303,Westminster,Burglary,Medium,2024-11-12 09:18:00,2024-11-12 16:18:00,"(51.506078, -0.113283)"
51.521754,-0.076489,Camden,Violence and sexual offences,High,2024-03-26 21:21:00,2024-03-27 15:21:00,"(51.523479, -0.076659)"
51.499236,-0.080658,Southwark,Shoplifting,Low,2024-11-22 22:15:00,2024-11-23 13:15:00,"(51.516734, -0.104948)"
51.482062,-0.099895,Hackney,Bicycle theft,Low,2024-10-09 15:43:00,2024-10-09 21:43:00,"(51.492886, -0.103624)"
51.513037,-0.074838,Tower Hamlets,Theft,Low,2024-12-02 08:09:00,2024-12-03 13:09:00,"(51.498012, -0.117232)"
51.522754,-0.109155,Hackney,Burglary,Medium,2024-03-08 05:46:00,2024-03-08 18:46:00,"(51.522813, -0.113309)"
51.48495,-0.075967,Hackney,Violence and sexual offences,High,2024-08-07 22:10:00,2024-08-09 05:10:00,"(51.501227, -0.084638)"
51.504392,-0.115381,Islington,Robbery,High,2024-07-08 02:59:00,2024-07-08 03:59:00,"(51.514465, -0.09303)"
51.498432,-0.078632,City of London,Robbery,High,2024-06-16 03:58:00,2024-06-18 01:58:00,"(51.491726, -0.070718)"
51.522523,-0.103681,City of London,Bicycle theft,Low,2024-04-28 03:01:00,2024-04-28 15:01:00,"(51.520828, -0.115033)"
51.515023,-0.093398,Tower Hamlets,Shoplifting,Low,2024-08-02 00:59:00,2024-08-02 06:59:00,"(51.506803, -0.092076)"
51.480442,-0.0861,Camden,Drugs,Medium,2024-10-22 19:51:00,2024-10-24 05:51:00,"(51.504456, -0.117837)"
51.527159,-0.08589,Westminster,Theft,Low,2024-12-16 13:56:00,2024-12-17 11:56:00,"(51.4978, -0.074261)"
51.518795,-0.088609,Camden,Bicycle theft,Low,2024-06-06 14:28:00,2024-06-07 12:28:00,"(51.514498, -0.113878)"
51.480136,-0.10722,Camden,Burglary,Medium,2024-02-22 11:05:00,2024-02-24 08:05:00,"(51.510909, -0.110979)"
51.506865,-0.100095,Camden,Shoplifting,Low,2024-11-15 23:15:00,2024-11-16 21:15:00,"(51.497723, -0.106506)"
51.485217,-0.095597,Tower Hamlets,Burglary,Medium,2024-08-02 21:48:00,2024-08-03 00:48:00,"(51.502925, -0.084515)"
51.498046,-0.097921,Westminster,Drugs,Medium,2024-01-05 09:33:00,2024-01-07 05:33:00,"(51.521578, -0.097524)"
51.492057,-0.087681,Tower Hamlets,Violence and sexual offences,High,2024-06-12 07:20:00,2024-06-13 22:20:00,"(51.515004, -0.117806)"
51.522432,-0.094674,Hackney,Shoplifting,Low,2024-07-25 09:42:00,2024-07-27 04:42:00,"(51.498205, -0.087197)"
51.524918,-0.10747,Southwark,Bicycle theft,Low,2024-12-01 21:37:00,2024-12-02 11:37:00,"(51.48657, -0.073137)"
51.481811,-0.096069,City of London,Public order,Medium,2024-04-03 15:10:00,2024-04-05 12:10:00,"(51.508835, -0.1036)"
51.49572,-0.109684,Westminster,Burglary,Medium,2024-03-15 13:36:00,2024-03-15 17:36:00,"(51.493999, -0.108281)"
51.493064,-0.094454,Hackney,Bicycle theft,Low,2024-06-01 06:46:00,2024-06-03 02:46:00,"(51.519551, -0.072749)"
51.528539,-0.070998,Tower Hamlets,Drugs,Medium,2024-02-09 21:05:00,2024-02-10 06:05:00,"(51.505192, -0.073145)"
51.503026,-0.094551,Camden,Shoplifting,Low,2024-09-13 13:56:00,2024-09-15 09:56:00,"(51.518834, -0.110442)"
51.48997,-0.085003,Tower Hamlets,Shoplifting,Low,2024-01-15 12:44:00,2024-01-17 00:44:00,"(51.525407, -0.108616)"
51.497981,-0.105108,Southwark,Violence and sexual offences,High,2024-02-17 09:02:00,2024-02-19 03:02:00,"(51.497559, -0.109819)"
51.509338,-0.080412,Westminster,Bicycle theft,Low,2024-05-25 07:35:00,2024-05-26 17:35:00,"(51.497076, -0.077597)"
51.520499,-0.070076,Southwark,Theft,Low,2024-01-14 19:55:00,2024-01-15 19:55:00,"(51.500524, -0.112499)"
51.528771,-0.088747,Islington,Shoplifting,Low,2024-10-10 12:37:00,2024-10-11 06:37:00,"(51.486802, -0.071538)"
51.486249,-0.080987,Westminster,Shoplifting,Low,2024-12-09 07:49:00,2024-12-11 04:49:00,"(51.521013, -0.082384)"
51.511232,-0.079136,City of London,Robbery,High,2024-01-10 03:37:00,2024-01-10 13:37:00,"(51.523151, -0.090423)"
51.480144,-0.107296,Islington,Theft,Low,2024-02-16 17:19:00,2024-02-17 01:19:00,"(51.520064, -0.094458)"
51.506138,-0.073924,Tower Hamlets,Violence and sexual offences,High,2024-12-18 06:06:00,2024-12-20 00:06:00,"(51.485201, -0.081029)"
51.497553,-0.116985,Hackney,Burglary,Medium,2024-11-09 09:24:00,2024-11-09 13:24:00,"(51.512955, -0.087807)"
51.529672,-0.08449,Westminster,Theft,Low,2024-07-23 20:11:00,2024-07-24 18:11:00,"(51.523637, -0.105497)"
51.481697,-0.074461,Camden,Drugs,Medium,2024-09-24 16:47:00,2024-09-25 12:47:00,"(51.480959, -0.098457)"
51.527067,-0.106857,Camden,Burglary,Medium,2024-11-19 20:30:00,2024-11-20 23:30:00,"(51.480665, -0.107038)"
51.5042,-0.072986,Southwark,Bicycle theft,Low,2024-02-25 17:16:00,2024-02-27 08:16:00,"(51.52219, -0.07979)"
51.524433,-0.095745,Camden,Public order,Medium,2024-08-15 17:44:00,2024-08-17 06:44:00,"(51.504352, -0.112552)"
51.513855,-0.087608,City of London,Theft,Low,2024-01-20 15:02:00,2024-01-21 17:02:00,"(51.483376, -0.107599)"
51.52756,-0.07261,Hackney,Shoplifting,Low,2024-06-07 22:37:00,2024-06-09 14:37:00,"(51.490905, -0.082747)"
51.503557,-0.085375,Southwark,Drugs,Medium,2024-02-26 19:56:00,2024-02-27 20:56:00,"(51.499147, -0.07503)"
51.483604,-0.070349,Islington,Robbery,High,2024-09-27 18:48:00,2024-09-29 04:48:00,"(51.504684, -0.111686)"
51.513512,-0.095187,Tower Hamlets,Drugs,Medium,2024-03-14 10:20:00,2024-03-15 17:20:00,"(51.517262, -0.112446)"
51.496751,-0.102093,Southwark,Shoplifting,Low,2024-10-01 12:58:00,2024-10-02 11:58:00,"(51.507297, -0.116655)"
51.49752,-0.105733,Tower Hamlets,Drugs,Medium,2024-06-04 17:11:00,2024-06-05 22:11:00,"(51.524143, -0.109856)"
51.513109,-0.077539,Westminster,Violence and sexual offences,High,2024-07-24 03:15:00,2024-07-26 01:15:00,"(51.526148, -0.097286)"
51.493204,-0.106124,Islington,Theft,Low,2024-06-13 06:11:00,2024-06-14 17:11:00,"(51.514634, -0.093698)"
51.524551,-0.092602,Camden,Burglary,Medium,2024-04-23 08:33:00,2024-04-25 03:33:00,"(51.498818, -0.107602)"
51.526778,-0.07292,City of London,Shoplifting,Low,2024-07-04 10:50:00,2024-07-05 04:50:00,"(51.528452, -0.107634)"
51.486882,-0.10431,Islington,Theft,Low,2024-06-26 10:45:00,2024-06-27 23:45:00,"(51.486675, -0.118818)"
51.518732,-0.085391,Tower Hamlets,Drugs,Medium,2024-05-17 18:54:00,2024-05-17 19:54:00,"(51.483474, -0.105625)"
51.519543,-0.110411,Southwark,Drugs,Medium,2024-06-16 11:28:00,2024-06-17 19:28:00,"(51.528838, -0.077875)"
51.488027,-0.092572,Camden,Drugs,Medium,2024-06-01 21:29:00,2024-06-03 19:29:00,"(51.502767, -0.101659)"
51.49132,-0.105232,Southwark,Violence and sexual offences,High,2024-12-04 00:55:00,2024-12-04 05:55:00,"(51.496868, -0.075508)"
51.501977,-0.119386,Tower Hamlets,Shoplifting,Low,2024-06-27 19:38:00,2024-06-28 17:38:00,"(51.506575, -0.110719)"
51.517911,-0.106687,City of London,Robbery,High,2024-12-28 07:44:00,2024-12-28 19:44:00,"(51.509232, -0.07603)"
51.517433,-0.075913,Islington,Theft,Low,2024-10-01 11:18:00,2024-10-02 12:18:00,"(51.496248, -0.118647)"
51.492904,-0.090961,Southwark,Shoplifting,Low,2024-06-28 14:55:00,2024-06-29 04:55:00,"(51.503778, -0.117979)"
51.492635,-0.093265,Camden,Drugs,Medium,2024-02-03 19:04:00,2024-02-03 20:04:00,"(51.520686, -0.096815)"
51.524027,-0.099195,Tower Hamlets,Shoplifting,Low,2024-02-21 17:09:00,2024-02-23 04:09:00,"(51.520306, -0.09829)"
51.493681,-0.090852,Camden,Violence and sexual offences,High,2024-12-12 14:21:00,2024-12-13 11:21:00,"(51.521237, -0.112675)"
51.505409,-0.114318,Southwark,Burglary,Medium,2024-06-20 23:54:00,2024-06-22 15:54:00,"(51.502205, -0.110109)"
51.513111,-0.097157,City of London,Burglary,Medium,2024-05-01 15:37:00,2024-05-02 18:37:00,"(51.508146, -0.103815)"
51.507169,-0.088228,Tower Hamlets,Bicycle theft,Low,2024-10-12 11:18:00,2024-10-12 16:18:00,"(51.511834, -0.119313)"
51.487191,-0.109761,Islington,Drugs,Medium,2024-12-13 08:27:00,2024-12-14 15:27:00,"(51.508752, -0.073264)"
51.49907,-0.117063,Hackney,Public order,Medium,2024-12-11 23:20:00,2024-12-13 10:20:00,"(51.519822, -0.070543)"
51.49135,-0.114392,Hackney,Public order,Medium,2024-12-06 23:44:00,2024-12-07 05:44:00,"(51.507954, -0.085842)"
51.488094,-0.090919,Tower Hamlets,Public order,Medium,2024-09-08 02:06:00,2024-09-08 16:06:00,"(51.505288, -0.085088)"
51.517956,-0.102539,Westminster,Shoplifting,Low,2024-06-08 03:40:00,2024-06-09 08:40:00,"(51.50306, -0.100866)"
51.483808,-0.08017,Tower Hamlets,Shoplifting,Low,2024-01-09 00:19:00,2024-01-11 00:19:00,"(51.499715, -0.095892)"
51.493424,-0.107036,Hackney,Violence and sexual offences,High,2024-12-11 17:47:00,2024-12-13 03:47:00,"(51.488878, -0.087621)"
51.485338,-0.085611,Southwark,Violence and sexual offences,High,2024-05-23 02:19:00,2024-05-24 00:19:00,"(51.503653, -0.079176)"
51.505275,-0.095943,Westminster,Violence and sexual offences,High,2024-04-25 18:52:00,2024-04-26 19:52:00,"(51.505172, -0.109829)"
51.529859,-0.075714,Islington,Theft,Low,2024-11-08 04:36:00,2024-11-08 10:36:00,"(51.484581, -0.072221)"
51.490804,-0.113931,Westminster,Shoplifting,Low,2024-07-20 13:39:00,2024-07-22 08:39:00,"(51.482433, -0.112958)"
51.515329,-0.094967,Hackney,Burglary,Medium,2024-11-01 10:23:00,2024-11-02 13:23:00,"(51.528523, -0.107675)"
51.507317,-0.099264,Westminster,Robbery,High,2024-12-26 03:04:00,2024-12-27 01:04:00,"(51.525616, -0.107753)"
51.510579,-0.072884,Westminster,Violence and sexual offences,High,2024-05-08 10:43:00,2024-05-09 14:43:00,"(51.529025, -0.101819)"
51.524898,-0.071872,Westminster,Drugs,Medium,2024-09-04 12:05:00,2024-09-04 15:05:00,"(51.507729, -0.086362)"
51.498144,-0.108056,Southwark,Burglary,Medium,2024-02-05 01:28:00,2024-02-05 15:28:00,"(51.481515, -0.079302)"
51.48142,-0.10198,Southwark,Burglary,Medium,2024-10-20 16:15:00,2024-10-21 08:15:00,"(51.504017, -0.07293)"
51.515773,-0.105993,Hackney,Violence and sexual offences,High,2024-01-15 00:15:00,2024-01-15 11:15:00,"(51.489378, -0.118903)"
51.522446,-0.073392,Hackney,Robbery,High,2024-12-01 00:06:00,2024-12-02 08:06:00,"(51.518222, -0.094966)"
51.525383,-0.074438,Hackney,Theft,Low,2024-03-25 11:21:00,2024-03-26 10:21:00,"(51.495704, -0.07348)"
51.52185,-0.079504,Islington,Theft,Low,2024-07-06 03:13:00,2024-07-06 19:13:00,"(51.507957, -0.080505)"
51.488051,-0.07203,Southwark,Burglary,Medium,2024-09-20 21:19:00,2024-09-21 19:19:00,"(51.482618, -0.082674)"
51.492252,-0.084156,Tower Hamlets,Bicycle theft,Low,2024-06-06 07:36:00,2024-06-07 10:36:00,"(51.496029, -0.094443)"
51.513605,-0.111308,Southwark,Violence and sexual offences,High,2024-04-22 04:23:00,2024-04-22 09:23:00,"(51.511122, -0.110576)"
51.510237,-0.103946,City of London,Drugs,Medium,2024-04-17 17:56:00,2024-04-18 20:56:00,"(51.493314, -0.070198)"
51.529452,-0.117358,Hackney,Theft,Low,2024-09-07 08:41:00,2024-09-07 09:41:00,"(51.490412, -0.106252)"
51.507268,-0.08407,Hackney,Bicycle theft,Low,2024-12-08 11:41:00,2024-12-08 18:41:00,"(51.502802, -0.11615)"
51.496653,-0.098873,Islington,Burglary,Medium,2024-03-18 12:50:00,2024-03-20 08:50:00,"(51.527139, -0.080128)"
51.515489,-0.072717,Westminster,Burglary,Medium,2024-10-02 12:50:00,2024-10-04 05:50:00,"(51.517092, -0.094336)"
51.498522,-0.083852,Hackney,Public order,Medium,2024-10-13 07:00:00,2024-10-14 18:00:00,"(51.505888, -0.092642)"
51.519495,-0.076743,Southwark,Bicycle theft,Low,2024-08-16 18:18:00,2024-08-17 04:18:00,"(51.490822, -0.094282)"
51.493548,-0.096889,Westminster,Drugs,Medium,2024-01-12 22:48:00,2024-01-14 09:48:00,"(51.4891, -0.111391)"
51.495192,-0.104353,City of London,Violence and sexual offences,High,2024-11-08 15:25:00,2024-11-09 04:25:00,"(51.487956, -0.092923)"
51.519388,-0.071064,Westminster,Drugs,Medium,2024-10-11 06:38:00,2024-10-12 19:38:00,"(51.489751, -0.110684)"
51.49513,-0.119018,Westminster,Robbery,High,2024-10-18 11:18:00,2024-10-19 18:18:00,"(51.506236, -0.092017)"
51.510656,-0.091208,Islington,Shoplifting,Low,2024-02-16 00:10:00,2024-02-17 06:10:00,"(51.509715, -0.099039)"
51.490285,-0.071211,Tower Hamlets,Robbery,High,2024-10-14 21:09:00,2024-10-16 19:09:00,"(51.502086, -0.07884)"
51.488037,-0.099798,Westminster,Public order,Medium,2024-07-06 09:48:00,2024-07-06 19:48:00,"(51.495164, -0.105663)"
51.49892,-0.116885,Westminster,Drugs,Medium,2024-12-01 01:05:00,2024-12-01 16:05:00,"(51.485381, -0.107846)"
51.523358,-0.111789,Camden,Theft,Low,2024-03-05 22:29:00,2024-03-06 13:29:00,"(51.525223, -0.109059)"
51.499373,-0.080774,Westminster,Robbery,High,2024-03-24 19:36:00,2024-03-25 10:36:00,"(51.513823, -0.080021)"
